product_id,length_cm,width_cm,height_cm,weight_g,material_type,fragility_label,historical_material_volume_cm3
8e04b63d-1554-4c7a-99ac-057d9210aa7e,38.8,37.67,8.53,475.33,apparel,0,12541.56
63436d4f-7944-47a9-9858-2171c4f263e2,31.36,16.92,8.57,1063.06,electronics,0,4944.27
78c088c1-af6f-400e-a373-90759f4da434,13.12,11.51,17.52,406.06,standard,3,3236.22
26a1fa4c-74cf-447b-845e-e161bb027150,13.25,13.56,17.6,1739.85,fragile_liquid,2,3214.63
80e63ae4-61c2-449f-9341-dfc59f4e7def,14.39,14.01,15.25,1638.01,fragile_liquid,2,2960.33
e6a03699-49fd-4da6-99e8-1ea560472b51,13.27,11.11,19.39,1479.1,fragile_liquid,3,2714.0
5bccd0d8-1b0a-4a6a-be2d-901229fbd559,35.35,24.43,6.34,179.51,apparel,1,5522.29
3f3e1fde-06c1-4976-b298-cc21bfff71d9,18.78,15.01,13.0,617.8,standard,3,3622.04
2dcf6cfd-ee7b-42b9-b71b-47265015fbba,14.65,7.64,18.31,1123.89,fragile_liquid,2,2112.24
0d1d2d26-4748-4479-b03f-dce04792babd,20.11,13.58,8.75,716.59,electronics,0,2611.1
138d2aac-493a-4138-933f-6b51315c0ee5,55.08,13.43,26.62,2789.75,standard,0,20455.4
3b5b560c-07af-4021-b28f-0c09821f1c79,36.56,23.07,16.27,569.07,apparel,0,14456.81
d66d670e-4a14-4a77-abc5-ed930f8eddaf,27.15,32.33,10.39,354.0,apparel,0,10372.78
2e150f54-97be-4958-9b07-097a36ce7148,14.14,19.18,10.46,735.8,electronics,2,2962.54
d25a889f-07d5-408b-8f34-06bbea123a6a,7.66,9.14,9.45,373.09,glass,2,615.01
21dcd24b-ba55-4489-a3c2-5dca350371f2,11.08,11.82,10.8,900.83,glass,3,1574.26
8fe752b3-c263-4402-9320-83c8961e7ca6,30.18,50.25,5.22,386.49,apparel,0,8250.04
957ea747-d151-4e27-b1fa-67b0186b7488,35.51,32.2,6.8,284.12,apparel,0,8510.06
1872c781-abde-4afa-a336-232c952518ad,28.31,25.71,4.18,93.58,apparel,0,3200.84
acfa9fc2-c582-4802-82c7-82d967b8c53e,12.38,9.33,22.61,1371.92,fragile_liquid,0,2350.3
c8f04b95-2335-4129-8182-7ac2ec461067,5.09,32.54,11.22,95.1,standard,1,1759.55
e8840aa3-13ef-410a-96dd-8b099610aee1,17.33,12.55,4.49,205.91,electronics,1,936.79
8912c078-6a65-40ff-85ed-dc1c52801cbc,40.25,24.58,25.53,3601.32,standard,0,24291.49
a9d39857-d62d-47d9-b151-e5f7eddb6241,17.02,13.82,9.14,412.22,electronics,2,2112.55
e41c9de1-ddd2-46ca-ac38-f50d2a491203,47.12,26.31,13.76,709.93,apparel,0,17104.53
025959e0-767f-4922-9877-febacf4f3c9f,18.15,9.83,20.67,2036.2,fragile_liquid,3,4026.6
323a6c27-7a53-414c-83d7-00765aec267a,37.44,10.5,10.12,839.95,electronics,2,4329.87
00578a1c-1418-4aba-b8f6-02f066008016,38.1,41.84,1.11,122.07,apparel,0,1776.17
bc66c45c-0133-4418-b058-a0abcce142e6,14.15,13.95,11.91,653.04,electronics,1,2376.18
0eff5630-9736-4296-b266-0bdb160dced8,5.77,17.43,26.6,1410.55,fragile_liquid,3,2431.73
cc01ee8b-ffcb-4d7b-9ce5-92f1211cfb48,24.92,27.42,18.73,509.69,apparel,0,11935.25
10a04293-aa94-4502-b896-a0dd25e0df81,20.13,12.99,8.06,1262.75,glass,2,2005.26
85ef95ac-da24-4ea3-b182-b0c8a790aa2b,13.28,8.97,9.25,243.3,electronics,2,1088.37
dcb6e3e8-e8d2-42f6-a00d-b3e968e8cd97,50.33,29.45,16.4,942.1,apparel,0,25893.09
9392d0f8-61bf-43d9-a01a-43ac586c2a86,21.57,16.72,22.6,4460.37,fragile_liquid,2,6941.22
5b7ac05c-4535-40df-b26f-cf0f6080555b,17.54,9.84,10.86,1206.25,glass,2,2028.43
ea0f8bcd-94da-4122-9104-6ea7df7d884b,17.19,25.67,7.39,853.32,electronics,1,3401.63
19773a30-82dc-4b37-8a9e-1a4465bdba25,25.33,12.43,16.61,1378.01,electronics,2,4715.03
315d5120-445a-4140-9ec3-a97eafa8c446,13.6,14.43,15.34,1654.8,fragile_liquid,3,3251.11
b9613243-042c-4d8c-800e-2f6ceef62781,38.14,21.16,15.82,3142.07,electronics,2,12727.74
2c1470f3-b9ce-494b-812f-e0d7fbd4b1da,18.58,27.75,7.66,1009.13,electronics,2,3743.53
00a67be0-cbcc-4fee-9521-62de3ab95c1b,19.53,14.55,7.32,101.03,apparel,0,1772.73
e3d21c87-6380-44a5-a6c6-bc70efdd5dd6,38.58,31.22,13.72,657.8,apparel,0,18792.15
ccf208cf-f8e0-4694-beba-3cf648c75ef3,3.79,20.7,11.23,200.12,electronics,2,825.94
5d1843eb-a175-4271-bc8f-139999c5a3db,13.74,9.99,11.92,967.13,fragile_liquid,3,1599.99
6547a6e2-0a0d-45a1-b971-a8bbb88c3da4,28.14,14.04,10.4,861.32,electronics,3,4039.76
53c46aa4-e69e-491e-8f21-eff63a46a52a,37.0,32.59,9.08,399.39,apparel,0,10930.05
77178b1b-8502-4687-bca5-37f14a874f40,21.24,19.74,6.9,697.96,electronics,2,3132.03
ec54a127-ada5-4b34-aa36-c136b76c02c6,26.48,27.05,21.09,2263.03,standard,0,15532.01
d7c4effd-aa81-4e1e-92eb-75becbe7db4a,8.95,8.21,18.33,711.67,fragile_liquid,3,1422.36
a01914f5-86fa-4fd7-b689-bf39a9aca588,20.46,30.51,17.58,492.46,apparel,0,10472.78
6e602fbd-e6cf-4669-beab-b13bba22450a,17.22,11.88,11.02,1368.4,glass,3,2567.46
59275348-def1-4e2a-a7fb-771752d6dbcd,35.21,25.5,11.09,355.73,apparel,0,9237.31
c33b7746-6a8f-4bb9-a04d-f6d0703e02d2,16.44,8.25,5.93,364.67,glass,3,831.06
9d71a150-cac2-4831-8d8a-67b50b861780,25.22,14.43,9.61,877.62,electronics,2,3250.01
4e59d0fb-7855-477f-a0b2-5c447b0f9ce8,7.66,10.2,9.56,414.77,glass,2,694.42
640f3dba-7cf5-400e-86b9-4e2a79e4f7e8,6.36,4.18,8.79,79.7,glass,2,203.24
456e9f48-b155-465a-9abe-3401fe8e556f,32.64,10.79,8.68,807.21,electronics,1,3329.91
4b3fd509-2f73-403e-8a6b-124c5a7d403e,21.89,22.27,8.53,706.48,standard,1,3932.35
684f6bcf-b56c-4c33-8032-04b6dc20f9ae,9.29,8.26,8.68,443.99,glass,3,702.61
933eb24f-ea96-44b8-a7b4-7ef6283577e8,23.58,32.66,11.89,320.36,apparel,0,8957.51
d659955d-3adc-4107-b3b2-ef25ab86f592,48.42,33.97,10.23,614.03,apparel,0,14440.48
07cf90e2-5db7-48ea-bc4c-383a8d0107f8,1.05,12.05,7.92,68.43,glass,2,108.36
2b7b61ed-fcdc-4727-afd3-ef1b12c444f8,31.02,36.44,14.91,647.89,apparel,0,18294.51
769b1241-ac7b-4a2a-894e-074df22e40bd,26.8,15.29,11.86,235.52,apparel,0,4456.2
38ad9cd7-7d0e-44ce-bcd8-f65d084bc2b4,7.74,15.28,7.95,394.13,electronics,1,941.44
73030e9e-ec15-424f-8914-df455eb3d52b,34.78,11.5,11.46,1062.89,electronics,2,3979.83
c725cf28-8be5-45fd-807a-44aa5170f46e,38.23,37.14,15.95,909.38,apparel,0,20416.97
a613df10-2c93-4d88-81e4-bf6c70df39bb,15.52,22.71,15.43,1480.38,electronics,2,5063.51
7aace96d-a5ec-400b-94a1-60efe510ec74,46.33,13.17,8.4,171.63,apparel,0,4964.43
505fdf2b-b0c6-4967-88d9-6b4cf5ccb701,33.37,25.13,12.11,417.25,apparel,0,9308.47
33621468-9ef5-429c-8ac0-d2de571e354f,9.51,9.13,26.32,1144.26,fragile_liquid,2,2090.25
56267965-7729-44ee-84fa-f1adf2df26db,36.81,30.15,14.66,698.65,apparel,0,19906.08
3988ea1c-c852-4da4-8674-4c0774221bd5,36.41,45.67,11.39,776.41,apparel,0,21468.52
efde700f-108c-4504-98df-99c38fcbbb0a,34.89,23.04,5.13,695.83,standard,2,3611.47
a04cddc9-f613-4563-aa2f-56ee2ee33b2f,14.75,20.64,13.55,903.56,electronics,1,5161.39
c4d52bc5-4dc9-45db-b17d-43b345e08446,12.31,5.36,6.38,291.06,glass,2,357.97
0229b1dc-aae8-4395-a4cb-ec2311eaaee2,12.13,27.35,21.43,1209.81,standard,0,7770.88
5959b0e7-72be-4e6c-ad62-ceb4556fbfee,6.73,8.59,7.12,224.53,glass,2,451.84
1fbb5e39-d1b9-4891-a681-ec330213bae8,25.77,10.52,11.13,776.63,electronics,3,3324.46
3c53b6ca-9013-41ae-97fc-789f14d88acd,24.92,19.32,10.05,1276.23,electronics,2,5183.07
35cc0d26-3396-4b81-be48-7032f93fd685,15.17,10.49,10.27,537.46,electronics,3,1423.37
d75b89a7-098f-4442-b3cb-552d3d61a103,14.1,13.14,28.94,2997.68,fragile_liquid,1,6023.21
69f9b224-439c-47e1-976b-4e57a9b5103d,13.18,15.78,4.69,39.34,apparel,0,920.39
007ea07b-9282-474c-9fb7-2dad4d188d4a,27.71,24.31,14.89,1486.91,standard,2,10627.2
dd56675d-6a19-4b68-bedc-7dd7f315e41f,41.25,17.99,15.86,475.2,apparel,0,10831.56
57e2eaa8-5c43-4848-b19c-550cfdfe983e,33.76,16.17,7.29,142.06,apparel,0,4155.03
b90723ab-8489-44ca-b922-a07c999172a0,10.67,8.51,22.5,1135.02,fragile_liquid,2,2085.01
2060d3ca-d718-45d0-a056-715d188328bb,9.04,17.65,11.36,200.93,standard,1,1574.63
adfb4ad4-9841-4795-90d0-0baf692d44cc,34.92,33.51,18.55,867.5,apparel,0,21671.32
a146dbd6-945b-4b1c-8981-20a8aa3956a4,17.16,30.4,8.39,686.01,standard,3,4389.04
2f7946d5-1c1a-427a-9c00-4a8a93c6f42e,16.76,13.86,15.74,1914.72,fragile_liquid,2,3763.55
135d1afb-7a5d-423c-8d96-d2b13bb6bf05,22.06,12.65,9.35,734.01,electronics,0,2839.76
cc8a2f56-9983-4cbb-afb1-d89cec0576c1,21.81,38.33,21.5,672.7,apparel,0,18296.74
64106b8b-b482-48ad-88dc-eb1b05f68a7c,54.0,26.27,14.79,2963.46,standard,2,19809.02
76f040a5-9091-4fc3-97c5-d4e5a94135b7,18.0,14.21,18.32,2666.91,fragile_liquid,3,4647.72
9f0b072c-ed5f-487e-8887-5e84cc1cd2eb,16.84,19.94,11.4,948.88,electronics,2,3945.86
17c8624e-046a-456e-be15-85ead489569a,20.17,7.51,21.0,1804.95,fragile_liquid,3,3294.36
350374ab-aa07-42e0-a585-5c8402547a5b,29.36,19.41,13.84,1172.65,standard,0,9390.36
3e8bd17a-b34a-4744-8b71-b890fd8f2e97,30.83,3.77,10.43,189.03,standard,0,1128.46
f42b01f9-8ab0-4523-bb09-9d43e90a7a5f,13.34,7.38,10.94,627.36,glass,3,1071.01
eb25e7d0-c862-4ad4-974e-bceff43d4bd3,48.45,13.08,8.89,760.71,standard,0,5104.57
a6fb87a0-5291-495c-bd0c-4d213441364d,12.54,11.78,5.63,518.81,glass,3,786.44
16aae187-3df1-4da4-9c98-a993bbf6b927,24.65,29.68,10.89,333.2,apparel,3,7264.36
8cad2a31-e4d2-4948-b885-bad2d55de5e7,18.04,13.03,18.05,2388.18,fragile_liquid,2,4576.67
a87b38c5-f983-49ce-8e16-edc486337b0d,21.69,20.17,14.11,841.35,standard,1,7303.34
4738cca8-74fd-415a-83d6-54a2da21ec90,34.13,22.28,13.79,425.18,apparel,0,11542.18
1375e4a2-7b43-4b9b-852e-0b6ad966a5ef,9.1,15.97,7.9,607.68,glass,2,1180.93
b171057d-fdc5-47d8-9446-d6546e7d1748,13.93,4.19,10.21,370.69,glass,2,583.95
ed1692a1-ef3c-4dbc-886c-69377a8798b8,15.24,13.49,17.42,1989.87,fragile_liquid,2,3299.0
ea8f57b0-31de-46d0-9e14-919c40daedf4,52.83,29.6,18.89,1185.6,apparel,0,29232.53
2ebab52c-6645-4641-ab99-b9c87a3c9d30,10.47,33.55,16.81,169.81,apparel,0,4793.33
27378e7e-b1f4-490f-b0b8-2dd60a387bf0,27.41,12.51,7.7,800.32,electronics,0,2625.9
192f4bd7-55ae-4352-aecc-c03bd3c13161,17.66,9.63,30.59,2923.47,fragile_liquid,3,5127.91
647297a4-ec21-4170-be14-923f0a0b50f2,21.9,25.1,10.87,1479.25,electronics,1,6281.91
8c1e1d93-d315-4998-8bd7-18ac3ddd93e6,10.35,7.08,10.32,345.88,glass,2,730.66
a398c9ed-37b0-4cc7-8c4a-83197745956c,31.93,15.16,26.87,1946.92,standard,0,12302.1
c88d5fe1-2a70-4a19-b0d9-a91f53b385f3,35.8,21.41,10.04,1949.97,electronics,2,8481.18
91453cc8-afa0-4380-bf57-1b75df95b649,38.3,26.25,9.48,1256.72,standard,0,9137.81
ec4732eb-038c-4bab-965f-f8cf5a246f06,4.59,22.39,15.71,181.83,standard,0,1511.59
1a241b18-518a-4de2-824e-200fb5671327,9.69,9.32,26.83,1353.44,fragile_liquid,2,2237.73
54f216d0-8e83-4483-a2fc-7895419a9a4d,45.2,22.99,20.73,856.4,apparel,0,23078.86
cf7b42c3-db61-437b-9f0c-24f52f12da07,31.05,23.24,14.34,447.15,apparel,0,9700.68
10597cf7-f656-457e-9771-c3a1b0cc36a4,23.9,19.43,8.34,129.64,apparel,0,3477.45
512610c6-19be-4020-9c87-286f2134562a,30.35,19.72,3.37,445.86,electronics,1,1900.93
dc90426d-3e0b-4992-a4e5-2f427efa897b,37.04,29.32,18.83,829.39,apparel,0,21346.44
04a87f68-ef53-40c3-8a9e-4e07077114ad,20.24,39.07,1.0,10.0,standard,1,647.19
9088831c-57b9-4562-8d9b-d86b560f40d7,45.41,21.7,15.35,557.2,apparel,0,16792.37
52524740-688e-4638-9c0d-7ddcd4aac3b8,27.42,35.03,14.58,545.56,apparel,0,14166.29
89b7e834-cd9f-450c-a54b-9d6e3f6d6899,37.52,8.84,9.58,128.28,apparel,0,2868.72
89b3d30d-b442-46cb-8141-c5d7f5b54ab2,17.39,20.24,14.47,1227.42,electronics,1,5282.12
a062af7a-3d25-43db-a34b-0919456e8a39,54.37,39.14,13.94,1174.59,apparel,0,30482.02
dd2e8ef2-ccb6-420a-858c-d921eaa093ad,36.91,28.45,14.67,620.24,apparel,0,12521.76
9e9a86f3-4840-429b-8e0f-7554b275a135,40.96,20.7,2.64,85.91,apparel,0,2115.04
0a4a47ac-54e0-46c5-a04b-230fdf2f7abd,13.27,10.81,8.02,687.71,glass,2,1340.72
074e7c0d-dc98-4679-85ad-f4dd810504a9,31.1,22.5,18.15,1986.7,standard,2,11932.06
b015a583-5208-4aea-aa68-a1e9f170bb40,46.09,20.38,22.22,3127.35,standard,0,21652.0
c4f91d47-b68d-4185-a9a7-ece8f5484b5a,16.6,14.7,12.81,688.64,electronics,1,3215.34
0b44a0c5-a37a-4048-b6d8-ad8beaff55e7,38.55,5.39,10.71,472.68,electronics,2,1986.81
b77b991e-062d-4396-a3d8-d74130e33eb6,19.28,17.54,10.68,789.61,electronics,2,3584.91
6ef2414f-976e-4f71-b506-3c6e34cf86f7,40.05,10.2,9.22,599.99,standard,0,4418.42
7d6aae26-75ed-4d14-a648-e3855b0d2aef,34.14,26.15,7.41,265.92,apparel,0,7956.02
e6643677-2976-483a-95ef-9bf88e94adfb,18.24,18.08,8.75,687.59,electronics,1,3210.1
709c7ddb-9225-45c5-b235-5936ff840d6e,10.83,10.32,8.1,478.05,glass,3,755.03
362bd4e9-fb7f-4d9d-a49d-e1d6c3839353,23.68,26.45,12.96,2072.87,electronics,1,7973.25
51788a5c-5ed4-42fc-9dde-1f79a9e63771,30.75,12.95,15.74,246.18,apparel,0,7045.48
e942ca01-f2e5-4d20-8651-1a50b4f20ac6,39.18,28.37,8.04,1004.94,standard,0,8866.38
eac37e83-fcf5-4999-902f-a991b971663c,40.07,15.62,13.05,1258.39,standard,0,7076.04
29d88ea3-6914-49e3-8ee7-d60d47d98389,51.49,40.55,10.04,867.31,apparel,0,18129.22
175c05ed-5c5d-4961-978b-4d47f43c7804,8.15,9.35,9.72,474.06,glass,2,784.5
a331d02a-8e41-4406-9a85-dce033ed2043,25.13,20.39,18.0,1256.42,standard,1,8641.01
cd99314e-0a14-4685-8ca1-22ca59bf36c1,24.18,13.58,9.71,865.57,electronics,0,3202.02
b07aa422-53f7-4c62-a4ef-b4b63a7d2a95,11.04,9.09,7.85,490.34,glass,2,944.01
a69b451b-c93a-49c6-a9b6-2e3f67f4dec7,16.57,6.74,6.42,283.61,electronics,0,669.45
36446c93-da39-43c2-ad75-2d01aa655418,13.86,7.37,22.7,1343.35,fragile_liquid,2,2411.38
57cc4296-d0f7-400a-8e71-c4299acdfd93,11.66,19.24,5.5,335.06,electronics,0,1175.52
90c4cce7-6593-48bd-a602-3c10c4a982f9,29.65,25.95,20.45,2296.22,standard,0,15805.62
e5571993-8693-415e-bc8a-b6e9d70e20d7,35.18,20.04,6.01,621.37,standard,0,4444.93
cf4ac02f-fe1c-4430-b465-2810715fe3b3,8.78,15.98,6.06,494.62,glass,2,693.37
ea1331bb-21ec-4f48-9e08-4da3cb6c81a5,14.05,27.05,18.52,1021.2,standard,0,8188.29
c3a51020-064e-47b3-9868-d372dde48d00,30.2,19.36,5.59,89.9,apparel,0,3563.25
06cbac84-b6e9-4fb4-abf7-4ca3f09d6ea7,13.14,8.91,8.6,663.97,glass,2,1068.93
359c73ac-645b-4be4-af18-35288d750420,41.71,36.41,20.5,1235.24,apparel,0,34413.55
73e8f54b-49f8-4c46-98d5-4d29bc9ab5fc,10.24,13.65,16.9,1354.33,fragile_liquid,3,2066.46
e9da2abf-0127-41aa-ab2e-2575f846cb61,5.86,10.43,27.73,1091.02,fragile_liquid,3,1563.58
eae85297-2551-4a96-a1f6-9027aaee5df8,14.61,12.04,8.57,891.42,glass,3,1427.37
6981d367-6d4f-4305-a83c-b9348b7d2041,30.37,7.09,7.08,344.49,electronics,1,1451.03
ca71fb41-07e7-4183-a5b4-2620981c050d,4.15,12.79,15.35,541.85,fragile_liquid,3,723.35
c8f7e796-4704-41c4-be06-d97d7cdbde0f,38.67,33.43,9.39,493.9,apparel,0,12197.12
9ec9297c-1fb0-4a08-bbcf-464862343b05,27.25,19.96,3.32,524.36,electronics,1,1874.98
1ec8f579-fa70-4c86-b4d6-b8033378e9bf,51.53,29.09,10.83,652.72,apparel,2,17347.77
2fcd2762-756d-4fd2-b64d-88c6f4c82f9b,36.07,18.98,15.79,1683.87,standard,1,10965.95
8e2a69da-18ad-47ac-9a95-400b186eb0e7,9.91,6.65,10.0,403.62,glass,3,614.05
417e59e8-75e7-4c88-8775-901f6452df78,11.56,14.13,17.33,1451.45,fragile_liquid,3,3203.3
f0e3b5da-3433-455c-a1e5-165196087b88,18.01,8.56,7.74,679.35,glass,1,1120.6
693b1e3e-1e8b-4555-9763-2acbe7026759,31.78,18.76,18.06,2507.76,electronics,2,9024.46
e93f5d74-7a54-487e-9a37-0c35e77fa9d4,37.3,8.47,9.09,61.45,apparel,0,3027.46
867ae99a-959b-41dc-936e-ce5755328666,20.97,11.48,5.2,140.52,electronics,1,1220.48
74b59bb4-caf8-46c8-ba7e-8e16b3e974dd,19.18,24.81,13.22,1491.68,electronics,1,7124.15
055a7ac5-862d-40ae-927d-0c3691fcc7d9,12.7,9.74,7.02,472.07,glass,3,750.71
47f94dce-f893-4316-88b9-66bd8e4ea5c7,23.11,18.31,15.17,1102.24,standard,0,4830.49
2638392e-ebe7-4e38-843a-07de08742425,25.86,19.28,12.17,915.93,standard,0,6275.62
8d22e6ed-8a08-4978-9b5c-65e7306e2ed4,12.09,24.94,14.79,1034.24,electronics,1,4721.54
0189432a-9f37-4171-8e61-7043c7f003bf,24.96,20.17,8.45,1033.34,electronics,2,4391.26
e107d7b8-716b-4e93-8185-62b3858273ef,36.95,15.12,18.61,1442.11,standard,0,10057.65
0b03007a-3928-4139-b5e9-bfb61bba1912,8.91,18.74,9.52,607.76,electronics,1,1474.47
689eb54e-6021-42d0-976a-c0de98164212,28.85,35.92,12.5,527.95,apparel,0,14037.68
baeebc38-6ed0-4089-b706-e8abb4ce840f,58.32,17.63,21.53,3349.27,standard,0,19962.59
d39dc71b-00a9-4b7f-8862-0ce6c47ade76,34.01,17.41,9.02,1331.93,electronics,2,6212.07
394b70e5-eac9-4fd1-8351-b86fd75cd403,35.69,16.24,12.18,1763.35,electronics,0,6704.33
ad8a6318-2c87-4775-b2ae-a1c517fcc049,45.1,32.65,9.25,1842.86,standard,0,13846.44
a51612b9-44c1-400a-a490-654031167eee,32.47,30.12,20.24,811.47,apparel,0,20101.78
7ad6e393-a1dd-4ae9-a8f8-610dcd405a5c,18.0,22.12,13.25,1271.49,electronics,1,6223.89
df60cc97-b7de-461d-acbf-e04fdc5c55aa,46.84,21.7,6.85,278.89,apparel,0,6490.04
bf180990-59ae-447c-ba64-57fc1c5e521d,31.65,28.45,5.91,192.38,apparel,0,5216.86
530b8d82-bcba-4f68-97e3-17b483924664,61.73,25.58,16.8,1051.56,apparel,0,24424.92
217856f8-e7a2-4c94-888b-4d75ebf2b929,28.69,23.47,8.34,1381.32,electronics,1,5599.23
ffd2e279-d5e9-49a4-a8eb-e2abb80dfc3b,14.35,7.87,8.98,644.94,glass,2,996.91
e8e1d1f1-165a-4c4f-81c4-10b946d981d5,29.96,16.17,26.74,1936.58,standard,0,14710.73
0611c618-58ed-4460-a6a8-5b9d2289855a,14.19,13.52,16.63,1774.74,fragile_liquid,2,2752.12
d0bbd387-9d11-4754-ba0a-aa9567044d82,9.41,9.54,11.58,682.93,glass,3,915.04
8bbec1f0-1970-487a-9bdc-d3e075b9f8a3,31.27,28.77,11.79,461.03,apparel,0,12903.31
23bd69a8-a7f2-4c8e-9aa9-cc024cb93120,31.66,11.55,10.05,949.03,electronics,1,3389.53
95bd551c-d84f-4653-ac7d-4864efdbcf23,39.72,17.38,11.49,1880.22,electronics,3,7771.02
5b6c1502-0255-4466-a7bb-60a58746d16f,38.46,14.06,12.53,1752.33,electronics,0,6018.98
2874ef05-a162-4084-adcf-7d3aacb35852,16.39,10.51,22.36,2156.42,fragile_liquid,2,3575.32
c0295f67-c715-43ed-995f-8d618eba607e,33.5,16.93,9.71,1315.92,electronics,1,5910.71
34193ac8-f1b1-4de4-9720-aacbc3a787fd,36.8,21.49,19.83,592.51,apparel,0,16967.79
550a975a-412e-4273-8940-1834a314cfd4,44.81,26.63,19.83,922.17,apparel,0,23608.35
0fa3edf5-4e98-4026-b4f0-61e98f7cbd81,14.25,13.31,11.93,1292.93,glass,2,2459.47
92adf04a-e298-4121-a4ff-dd81b94163ba,30.98,23.45,10.26,1852.71,electronics,0,7250.28
50e748ae-03be-4ed9-99e8-004b2c31d19e,16.71,11.56,19.94,2194.81,fragile_liquid,3,3232.46
1e390565-a9a8-4e28-b7ba-3494027c8056,24.81,7.07,9.3,304.81,electronics,2,1935.22
817287bd-31ab-4f99-a8a8-269327610b48,25.76,26.79,23.28,2336.16,standard,0,14935.65
ade60045-3120-45cc-ab6e-dc6e69b82738,35.35,26.11,17.11,642.93,apparel,0,16120.98
bae68d39-3bbb-4202-a2f6-ba91531e34b3,9.18,8.77,7.63,409.14,glass,2,594.75
4f470ffc-c593-4b0d-a4a5-bb72b9438605,41.34,32.72,13.69,2711.65,standard,0,16813.56
677c65c2-dcae-49af-b1f6-59c29c5b8d81,28.21,33.52,18.31,2521.52,standard,3,16084.41
8daedf3d-5911-417c-bc9a-b2a121d63f64,16.44,17.65,14.17,2194.76,fragile_liquid,2,4505.23
2f5de372-1396-4ab7-9e06-f018de68d5fe,22.41,19.95,1.53,119.68,standard,0,859.16
81ebcca3-dce9-4b2c-8c1e-c8c6c5fb23fb,18.64,21.23,14.23,1458.31,electronics,2,5340.3
d370b53f-5809-448f-9332-6d7f6e24c9fe,24.88,33.48,15.63,1773.61,standard,2,12615.93
01bfee96-23d0-44b9-80fe-20c4624dc3e1,12.17,7.31,9.4,422.5,glass,2,827.97
872e12af-ef53-4464-9a1d-3bd3c911056e,37.45,4.84,10.81,411.13,electronics,1,2120.9
6336446d-b633-43af-982b-05defee3a037,29.48,13.06,12.75,1100.3,electronics,0,5361.8
d388d805-5072-40a6-844b-d989f677c6cc,8.57,32.84,14.47,123.89,apparel,0,4701.36
4e460bcb-79fb-4336-ac41-1f0a89ef0e13,13.07,8.3,14.35,885.38,fragile_liquid,2,1314.34
0a42b29a-9069-426b-9f26-4daae79de87e,35.02,20.48,13.43,2364.24,electronics,1,9418.29
720f476e-0d81-49c6-9b35-0444b9374a69,13.73,13.16,23.52,2399.04,fragile_liquid,2,3835.64
27c27644-4e20-466e-887d-1cc1f20978ae,16.94,11.1,16.67,1757.63,fragile_liquid,2,3072.33
7f2ea95a-d0ef-4f0c-b4c4-ee8397cf36e3,18.33,10.57,16.71,1778.15,fragile_liquid,3,3138.55
85846af9-36f8-429b-a471-3a0c6186644b,11.28,10.82,12.37,826.04,fragile_liquid,2,1471.98
ceb8dbc1-9263-4aba-9a81-c5a51c276543,7.82,15.06,28.7,1845.98,fragile_liquid,0,3456.16
87ba1357-58a2-468e-a458-51ff626218cc,14.35,13.46,11.0,1076.41,fragile_liquid,2,1981.84
40d71627-7280-4eab-910a-c7f310bf1203,26.46,24.12,12.25,1244.07,standard,2,7246.42
2f2c8f79-abad-4633-94dc-c9ecbb8a91e6,10.11,7.01,9.96,435.5,glass,1,684.34
a570730c-1a40-4566-90dc-8effcb343b6d,35.68,27.74,8.32,1995.72,electronics,3,7999.92
2c40735d-374e-49e1-9f00-496df7f79d2b,12.43,12.69,21.71,2016.88,fragile_liquid,2,3259.97
0c7ab9a2-364c-493f-a64a-0e0ae5935d2c,20.64,21.27,5.76,271.85,standard,0,3008.88
92d5772d-162d-42fb-b64e-8680178c2d21,37.79,32.89,9.12,441.68,apparel,0,12285.8
a1409726-e163-44ed-9729-6017d2548b1e,19.28,22.14,1.24,125.61,standard,1,602.59
276bb970-a293-4129-bc1f-6160c0982706,40.05,26.53,10.44,414.3,apparel,0,9537.27
614f8cbf-7304-4a01-ac01-8cfad79d4739,41.58,19.05,13.49,1486.28,standard,2,12166.87
482a9ae3-0da5-40bc-b1c2-1897fcb0340e,16.58,9.37,22.84,1902.64,fragile_liquid,2,3703.74
9e27efba-6df6-4a7c-8b33-cf550be44c3d,19.17,36.62,23.95,686.91,apparel,0,15954.99
f40571e2-5266-426a-828e-334d8cee1c66,47.13,13.85,13.6,337.92,apparel,0,9963.19
64491a55-367d-471e-a3b6-041cc862e799,15.47,22.29,12.47,164.41,apparel,0,4291.52
4e843599-a2f3-47bc-a629-9825a408149d,25.55,11.87,8.34,645.6,electronics,1,2539.19
cf9b62c1-63cb-4e0d-ba00-8fcc6df990d1,22.05,24.19,17.55,1424.48,standard,0,8926.76
a2002397-9b2d-4f6b-a4eb-1a3d0755e5a6,31.23,31.43,17.75,669.05,apparel,1,14990.71
c2abac2c-8972-4b04-8c58-c73cb9f905d9,12.42,19.87,12.95,742.33,electronics,2,3132.61
0ad75226-35e8-4a0e-9169-3f9826e95bb3,41.21,15.44,13.22,316.54,apparel,0,8598.34
1a9c72a0-8672-421d-9b52-d48cebacc9b7,31.08,14.72,1.0,81.64,standard,0,456.15
0c50b573-47a6-45e5-9f35-f1a58754cc8a,18.54,14.54,22.69,3423.75,fragile_liquid,3,6791.46
615bf605-ed89-469b-be89-ef758bc9e2c4,28.66,20.22,13.0,1170.33,standard,0,6566.23
